Name, Happiness Before, Start Time, Happiness After, Shots Taken, Shots Scored, End Time
Siobhan, Sad, 2024-02-29 00:29, Happy, 6, 4, 2024-02-29 01:10
Daire, Sad, 2024-03-03 07:04, Happy, 9, 4, 2024-03-03 07:34
Tomas, OK, 2024-02-26 12:55, Sad, 8, 8, 2024-02-26 13:36
Mason, Sad, 2024-02-27 04:48, Sad, 8, 4, 2024-02-27 05:02
Dara, Sad, 2024-02-27 11:57, Happy, 1, 0, 2024-02-27 12:16
Dara, Sad, 2024-03-03 04:20, OK, 2, 2, 2024-03-03 05:00
Lillian, OK, 2024-02-28 18:21, OK, 9, 3, 2024-02-28 18:29
Cormac, Sad, 2024-02-29 21:54, OK, 1, 1, 2024-02-29 22:03
Scarlett, Happy, 2024-03-03 10:34, OK, 3, 1, 2024-03-03 10:45
Lily, OK, 2024-02-27 20:45, OK, 9, 4, 2024-02-27 21:22
Ruairi, OK, 2024-03-01 12:32, Happy, 8, 5, 2024-03-01 13:07
Conor, OK, 2024-02-27 16:34, OK, 5, 1, 2024-02-27 16:49
Eoin, Happy, 2024-03-01 07:38, OK, 3, 0, 2024-03-01 07:52
Sorcha, Sad, 2024-02-29 03:28, Sad, 3, 1, 2024-02-29 03:33
Sofia, OK, 2024-03-01 10:53, OK, 5, 1, 2024-03-01 11:06
Scarlett, OK, 2024-02-26 01:40, OK, 4, 0, 2024-02-26 02:04
Matthew, OK, 2024-02-26 07:43, OK, 2, 2, 2024-02-26 07:59
Lily, OK, 2024-02-26 12:50, Happy, 7, 7, 2024-02-26 13:27
Eleanor, OK, 2024-03-02 09:34, OK, 6, 5, 2024-03-02 09:51
Sofia, Sad, 2024-02-27 06:10, Happy, 7, 5, 2024-02-27 06:43
Scarlett, Sad, 2024-02-29 13:11, Happy, 7, 2, 2024-02-29 13:33
Sorcha, OK, 2024-03-02 00:21, Happy, 1, 1, 2024-03-02 00:40
Cormac, Happy, 2024-02-29 04:29, OK, 6, 2, 2024-02-29 05:07
Orlaith, Sad, 2024-02-26 23:38, OK, 10, 2, 2024-02-26 23:57
Emily, OK, 2024-02-29 19:00, Happy, 7, 5, 2024-02-29 19:21
Ciaran, OK, 2024-03-01 15:50, OK, 2, 0, 2024-03-01 16:13
Cathal, OK, 2024-02-29 01:44, Sad, 1, 1, 2024-02-29 02:01
Ciara, OK, 2024-02-27 03:30, Happy, 9, 3, 2024-02-27 03:42
Isabella, Sad, 2024-03-02 02:59, Happy, 10, 9, 2024-03-02 03:38
Sofia, Sad, 2024-03-02 02:39, OK, 3, 1, 2024-03-02 02:50
Dara, Sad, 2024-02-26 03:36, Happy, 6, 6, 2024-02-26 04:03
Tomas, OK, 2024-02-28 09:15, Happy, 10, 3, 2024-02-28 09:28
Scarlett, Sad, 2024-02-27 19:03, Happy, 1, 0, 2024-02-27 19:31
Scarlett, Sad, 2024-03-01 03:44, Happy, 8, 0, 2024-03-01 03:48
Brigid, OK, 2024-02-26 22:15, OK, 2, 1, 2024-02-26 22:27
Matthew, Happy, 2024-03-01 13:34, Happy, 4, 3, 2024-03-01 13:55
Olivia, OK, 2024-02-28 05:29, Happy, 3, 0, 2024-02-28 06:03
Ethan, Sad, 2024-03-03 12:07, Happy, 10, 0, 2024-03-03 12:22
Benjamin, Sad, 2024-03-02 12:14, OK, 3, 0, 2024-03-02 12:45
Ciar, Happy, 2024-02-27 08:36, Happy, 10, 1, 2024-02-27 08:49
Layla, OK, 2024-02-28 04:57, Happy, 1, 0, 2024-02-28 05:25
Grainne, Sad, 2024-02-27 04:25, Sad, 5, 5, 2024-02-27 04:43
Grace, Sad, 2024-03-01 10:56, OK, 8, 4, 2024-03-01 11:07
Roisin, Sad, 2024-03-01 18:08, Sad, 8, 0, 2024-03-01 18:16
Sinead, Happy, 2024-02-28 14:36, Happy, 2, 1, 2024-02-28 15:05
Sofia, Sad, 2024-03-03 00:20, Happy, 6, 4, 2024-03-03 00:48
Aoibheann, Sad, 2024-02-27 03:13, OK, 8, 8, 2024-02-27 03:30
Mairead, Sad, 2024-03-02 15:21, Happy, 4, 2, 2024-03-02 15:57
Brigid, Sad, 2024-03-01 17:51, Happy, 8, 2, 2024-03-01 18:29
David, Sad, 2024-02-29 01:19, Sad, 7, 2, 2024-02-29 01:57
Eoghan, OK, 2024-02-27 17:26, Happy, 9, 1, 2024-02-27 17:58
Scarlett, Sad, 2024-02-29 06:50, OK, 3, 2, 2024-02-29 07:06
Saoirse, OK, 2024-03-01 09:44, Sad, 10, 3, 2024-03-01 09:54
Eimear, Sad, 2024-02-29 16:52, Happy, 9, 8, 2024-02-29 17:14
Jackson, Sad, 2024-02-26 22:43, OK, 6, 1, 2024-02-26 23:16
Ronan, Sad, 2024-03-03 09:03, Happy, 5, 3, 2024-03-03 09:09
Wyatt, OK, 2024-02-28 04:23, OK, 10, 9, 2024-02-28 04:47
Henry, Sad, 2024-03-03 14:04, Happy, 3, 2, 2024-03-03 14:29
Logan, OK, 2024-03-01 18:38, Happy, 3, 3, 2024-03-01 19:19
Ethan, Sad, 2024-03-01 23:57, OK, 3, 3, 2024-03-02 00:37
Mairin, Sad, 2024-02-27 11:49, Sad, 2, 1, 2024-02-27 12:20
Caoilfhionn, Happy, 2024-02-28 16:03, OK, 8, 0, 2024-02-28 16:31
Saoirse, OK, 2024-02-28 19:34, Happy, 7, 6, 2024-02-28 20:14
Odhran, OK, 2024-03-01 05:52, Happy, 10, 7, 2024-03-01 06:11
Abigail, Sad, 2024-03-02 15:56, Happy, 8, 3, 2024-03-02 16:30
David, OK, 2024-02-26 00:39, Happy, 10, 5, 2024-02-26 00:50
Emma, Sad, 2024-02-28 06:51, OK, 4, 4, 2024-02-28 07:18
Grace, Sad, 2024-03-01 14:19, OK, 9, 8, 2024-03-01 15:00
Cillian, Sad, 2024-03-02 00:08, OK, 3, 3, 2024-03-02 00:13
Orla, OK, 2024-02-26 15:32, Happy, 9, 1, 2024-02-26 16:03
Matthew, OK, 2024-02-26 04:49, Happy, 8, 6, 2024-02-26 05:27
Peadar, OK, 2024-02-29 04:54, OK, 9, 9, 2024-02-29 05:16
Eli, Happy, 2024-02-27 08:45, Happy, 4, 3, 2024-02-27 09:24
Grainne, Sad, 2024-02-26 02:50, OK, 10, 7, 2024-02-26 03:10
Fionn, Sad, 2024-03-02 21:06, Happy, 8, 2, 2024-03-02 21:32
Sorcha, Sad, 2024-02-27 13:43, Happy, 5, 3, 2024-02-27 13:49
Cillian, Happy, 2024-03-01 07:20, Happy, 10, 3, 2024-03-01 07:24
Mairin, Sad, 2024-02-27 21:28, OK, 8, 0, 2024-02-27 21:47
Cian, Sad, 2024-03-01 11:15, Happy, 3, 1, 2024-03-01 11:44
Lucas, Sad, 2024-03-03 12:14, Happy, 6, 3, 2024-03-03 12:29
Muireann, Happy, 2024-03-02 10:28, Happy, 9, 5, 2024-03-02 10:37
Henry, OK, 2024-02-26 13:39, OK, 7, 4, 2024-02-26 13:52
Harper, Sad, 2024-02-27 15:32, OK, 10, 8, 2024-02-27 16:04
Aoibhinn, Sad, 2024-03-01 04:09, OK, 1, 0, 2024-03-01 04:33
Eoin, Happy, 2024-03-03 14:04, OK, 3, 0, 2024-03-03 14:07
Ciara, Sad, 2024-03-02 19:18, Happy, 2, 1, 2024-03-02 19:47
Fergus, OK, 2024-03-03 03:41, OK, 10, 2, 2024-03-03 03:59
Grainne, Sad, 2024-02-26 13:39, OK, 5, 1, 2024-02-26 13:52
Cian, Happy, 2024-02-26 23:18, OK, 3, 2, 2024-02-26 23:26
Nora, OK, 2024-02-29 11:15, Sad, 6, 5, 2024-02-29 11:34
Ruairi, OK, 2024-03-03 05:49, Happy, 6, 0, 2024-03-03 05:55
David, OK, 2024-03-03 18:04, Sad, 9, 6, 2024-03-03 18:43
Blathnaid, OK, 2024-02-29 10:20, Happy, 5, 2, 2024-02-29 10:26
Samuel, Sad, 2024-02-29 15:51, OK, 8, 6, 2024-02-29 16:31
Maeve, Sad, 2024-03-01 03:12, OK, 8, 1, 2024-03-01 03:46
Elijah, OK, 2024-02-29 13:53, OK, 7, 4, 2024-02-29 14:22
Cormac, OK, 2024-03-03 11:55, Sad, 4, 1, 2024-03-03 12:25
Tomas, Sad, 2024-03-02 23:28, Happy, 9, 1, 2024-03-02 23:54
Dara, OK, 2024-02-26 11:43, Happy, 3, 0, 2024-02-26 11:58
Ciara, Happy, 2024-03-01 11:06, OK, 7, 7, 2024-03-01 11:25
Jackson, Sad, 2024-02-29 01:14, Sad, 9, 6, 2024-02-29 01:51
Amelia, Sad, 2024-02-28 19:36, Sad, 9, 8, 2024-02-28 20:14
Ruairi, Sad, 2024-03-01 23:31, Happy, 3, 1, 2024-03-02 00:09
Daire, Sad, 2024-02-27 03:09, Happy, 4, 2, 2024-02-27 03:13
Charlotte, OK, 2024-02-29 13:38, OK, 9, 1, 2024-02-29 13:53
Fionn, Sad, 2024-02-28 01:36, Happy, 10, 0, 2024-02-28 01:51
Ciara, Sad, 2024-02-27 02:01, OK, 10, 6, 2024-02-27 02:39
Matthew, OK, 2024-03-03 00:47, Happy, 9, 4, 2024-03-03 01:26
Aine, Happy, 2024-02-26 02:50, Happy, 6, 4, 2024-02-26 03:12
Mia, Sad, 2024-03-03 06:40, Sad, 8, 6, 2024-03-03 06:53
Carter, Sad, 2024-03-02 00:35, Happy, 3, 2, 2024-03-02 00:58
Chloe, Sad, 2024-02-26 18:43, Sad, 4, 2, 2024-02-26 18:57
Wyatt, OK, 2024-03-02 03:35, OK, 8, 4, 2024-03-02 04:02
Grace, OK, 2024-03-02 18:06, OK, 9, 2, 2024-03-02 18:44
Clodagh, Sad, 2024-02-29 01:34, OK, 2, 2, 2024-02-29 02:15
Daire, Sad, 2024-02-25 22:34, Happy, 6, 2, 2024-02-25 23:03
Eimear, Sad, 2024-02-27 16:51, Sad, 8, 6, 2024-02-27 17:30
Eoghan, Sad, 2024-02-28 05:56, Sad, 10, 5, 2024-02-28 06:24
Ava, Happy, 2024-03-02 09:38, OK, 10, 6, 2024-03-02 10:08
Ciar, Sad, 2024-03-02 16:52, Happy, 3, 2, 2024-03-02 17:17
Charlotte, Sad, 2024-02-29 19:06, OK, 10, 2, 2024-02-29 19:31
Eoin, Sad, 2024-03-01 21:35, Happy, 6, 6, 2024-03-01 22:06
Fergus, Sad, 2024-02-29 10:25, OK, 5, 3, 2024-02-29 10:40
Cormac, Happy, 2024-02-29 02:09, Happy, 10, 4, 2024-02-29 02:33
Matthew, Happy, 2024-02-27 23:15, Sad, 5, 4, 2024-02-27 23:41
Eli, OK, 2024-03-02 12:42, OK, 6, 4, 2024-03-02 13:05
Sebastian, OK, 2024-02-28 20:50, OK, 5, 3, 2024-02-28 21:20
Nuala, OK, 2024-02-28 06:40, Happy, 3, 0, 2024-02-28 06:55
Caleb, Sad, 2024-02-25 21:37, Happy, 6, 5, 2024-02-25 21:45
Mia, Happy, 2024-02-28 18:02, Sad, 4, 4, 2024-02-28 18:35
Aoibhinn, Sad, 2024-03-03 17:44, Happy, 3, 0, 2024-03-03 18:03
Blathnaid, OK, 2024-03-02 15:59, OK, 5, 4, 2024-03-02 16:26
Oliver, OK, 2024-02-29 04:14, Happy, 9, 0, 2024-02-29 04:48
Ronan, OK, 2024-02-28 20:07, OK, 10, 1, 2024-02-28 20:22
Treasa, Sad, 2024-02-28 08:28, Happy, 2, 2, 2024-02-28 09:05
Logan, OK, 2024-02-28 13:13, Sad, 5, 1, 2024-02-28 13:38
Maura, Sad, 2024-02-28 13:41, Happy, 4, 4, 2024-02-28 13:55
Madison, Happy, 2024-03-03 18:02, Happy, 2, 1, 2024-03-03 18:13
Darragh, OK, 2024-02-26 11:59, Sad, 10, 9, 2024-02-26 12:06
Oliver, Happy, 2024-03-02 19:00, Happy, 4, 1, 2024-03-02 19:18
Madison, OK, 2024-02-27 04:12, Happy, 9, 4, 2024-02-27 04:21
Madison, OK, 2024-02-26 03:27, OK, 10, 3, 2024-02-26 03:57
Oliver, Happy, 2024-03-02 05:42, OK, 7, 7, 2024-03-02 05:45
Fiona, Sad, 2024-02-27 21:26, Happy, 7, 4, 2024-02-27 22:07
Chloe, OK, 2024-02-26 13:40, Sad, 8, 4, 2024-02-26 14:01
Fergus, Sad, 2024-03-02 13:12, Happy, 1, 1, 2024-03-02 13:32
Emma, OK, 2024-02-26 12:43, Happy, 4, 2, 2024-02-26 12:57
Eleanor, Sad, 2024-02-29 17:56, OK, 5, 2, 2024-02-29 18:16
Mia, Sad, 2024-03-02 17:33, Happy, 10, 10, 2024-03-02 17:52
David, Sad, 2024-02-26 13:43, Sad, 1, 1, 2024-02-26 14:11
Oisin, Happy, 2024-02-27 17:29, Happy, 5, 4, 2024-02-27 17:59
Seanan, OK, 2024-02-29 17:30, Sad, 1, 1, 2024-02-29 18:04
Carter, Sad, 2024-02-26 10:55, Happy, 7, 7, 2024-02-26 11:18
Oliver, Sad, 2024-02-27 14:27, OK, 2, 0, 2024-02-27 14:49
Wyatt, Sad, 2024-03-02 19:30, OK, 10, 7, 2024-03-02 20:05
Fionn, Happy, 2024-03-01 15:52, Sad, 8, 6, 2024-03-01 16:26
Sinead, Happy, 2024-02-26 07:32, Happy, 3, 0, 2024-02-26 07:55
Diarmuid, OK, 2024-02-28 16:34, Happy, 2, 1, 2024-02-28 16:40
Liam, Sad, 2024-02-28 09:28, Happy, 6, 3, 2024-02-28 10:07
Eoin, OK, 2024-02-28 03:37, Sad, 2, 2, 2024-02-28 03:56
Aoibhinn, OK, 2024-02-26 22:07, OK, 5, 5, 2024-02-26 22:47
Cathal, OK, 2024-03-02 12:56, OK, 9, 3, 2024-03-02 13:36
Cormac, OK, 2024-02-29 17:15, OK, 7, 4, 2024-02-29 17:32
Aoibhinn, Happy, 2024-03-02 00:00, OK, 3, 2, 2024-03-02 00:14
Brendan, Sad, 2024-03-02 04:37, OK, 8, 6, 2024-03-02 05:08
Cillian, Sad, 2024-03-01 03:13, Happy, 5, 5, 2024-03-01 03:23
Roisin, Sad, 2024-02-26 12:20, Happy, 5, 0, 2024-02-26 12:26
Roisin, Sad, 2024-02-28 11:03, Happy, 8, 6, 2024-02-28 11:22
Caoimhe, Sad, 2024-03-03 15:16, Happy, 4, 4, 2024-03-03 15:32
Maura, Sad, 2024-03-02 12:32, OK, 4, 2, 2024-03-02 13:11
Mairin, Sad, 2024-03-02 11:40, Sad, 3, 2, 2024-03-02 11:53
Aiden, Sad, 2024-02-27 11:22, OK, 7, 3, 2024-02-27 11:34
Orlaith, Sad, 2024-02-29 06:59, Happy, 6, 3, 2024-02-29 07:34
Daire, Sad, 2024-03-02 17:51, Sad, 5, 1, 2024-03-02 18:03
Eimear, Sad, 2024-02-28 21:23, Happy, 10, 8, 2024-02-28 21:58
Sofia, OK, 2024-03-03 14:32, Happy, 3, 3, 2024-03-03 15:11
Eoghan, Sad, 2024-02-28 01:48, Happy, 9, 2, 2024-02-28 02:22
Grace, OK, 2024-03-01 12:36, Happy, 2, 2, 2024-03-01 13:02
Matthew, Sad, 2024-02-26 05:31, OK, 6, 4, 2024-02-26 05:37
Chloe, OK, 2024-02-27 23:32, Sad, 7, 2, 2024-02-27 23:41
Cillian, Sad, 2024-03-01 12:11, Sad, 4, 4, 2024-03-01 12:47
Emily, OK, 2024-03-02 12:53, Happy, 10, 6, 2024-03-02 13:34
Eoghan, Sad, 2024-02-28 16:23, Happy, 2, 2, 2024-02-28 16:41
Caoimhe, Sad, 2024-02-26 02:01, Happy, 8, 8, 2024-02-26 02:12
Fiona, OK, 2024-02-27 20:56, Happy, 10, 3, 2024-02-27 21:07
Donal, OK, 2024-03-01 21:01, Happy, 9, 2, 2024-03-01 21:17
Orla, OK, 2024-02-28 22:14, OK, 3, 1, 2024-02-28 22:40
Daniel, Happy, 2024-02-27 10:20, OK, 10, 4, 2024-02-27 10:42
Eoin, Happy, 2024-02-27 23:10, OK, 9, 8, 2024-02-27 23:24
Victoria, Happy, 2024-02-28 19:41, Happy, 4, 2, 2024-02-28 20:18
Aoibheann, Sad, 2024-03-03 15:45, Happy, 5, 4, 2024-03-03 16:19
Michael, Sad, 2024-02-28 12:05, OK, 6, 5, 2024-02-28 12:19
Tadhg, Sad, 2024-02-26 02:34, Happy, 9, 9, 2024-02-26 03:10
Oisin, OK, 2024-03-02 21:18, Happy, 9, 6, 2024-03-02 21:46
Diarmuid, OK, 2024-03-03 16:38, OK, 1, 1, 2024-03-03 16:44
Aine, OK, 2024-02-29 01:38, OK, 2, 2, 2024-02-29 02:18
Caoimhe, Happy, 2024-02-28 23:10, Sad, 10, 4, 2024-02-28 23:28
Ciaran, OK, 2024-02-26 02:26, OK, 8, 3, 2024-02-26 03:04
Mila, Sad, 2024-03-03 07:00, OK, 9, 9, 2024-03-03 07:20
Liam, OK, 2024-03-02 05:42, Happy, 2, 1, 2024-03-02 06:22
David, OK, 2024-02-29 14:57, OK, 6, 1, 2024-02-29 15:21
Siofra, OK, 2024-02-29 12:11, Happy, 7, 2, 2024-02-29 12:20
Colm, OK, 2024-02-28 21:12, OK, 3, 2, 2024-02-28 21:18
Seanan, OK, 2024-03-03 19:40, OK, 6, 1, 2024-03-03 20:18
Aria, Sad, 2024-02-28 14:01, Sad, 3, 0, 2024-02-28 14:12
Ava, Sad, 2024-02-29 10:54, Happy, 9, 9, 2024-02-29 11:23
Rory, OK, 2024-02-28 20:36, OK, 2, 2, 2024-02-28 20:59
Caoilfhionn, Sad, 2024-02-29 23:52, Happy, 5, 4, 2024-03-01 00:26
Emma, OK, 2024-03-01 14:39, Happy, 7, 5, 2024-03-01 15:04
Samuel, Sad, 2024-02-26 17:45, Happy, 4, 3, 2024-02-26 18:13
Sorcha, Sad, 2024-02-29 15:14, OK, 8, 4, 2024-02-29 15:21
Aoibheann, Happy, 2024-02-26 07:14, Happy, 7, 7, 2024-02-26 07:53
Darragh, Sad, 2024-02-26 01:52, Happy, 3, 3, 2024-02-26 02:33
James, Sad, 2024-03-03 02:57, OK, 2, 2, 2024-03-03 03:25
Brigid, OK, 2024-03-02 17:25, Happy, 10, 0, 2024-03-02 17:36
Tomas, Sad, 2024-02-28 05:48, OK, 4, 3, 2024-02-28 06:22
Orlaith, Sad, 2024-02-28 07:56, Happy, 4, 1, 2024-02-28 08:10
Cian, Happy, 2024-03-02 03:52, Happy, 8, 1, 2024-03-02 04:10
Emma, OK, 2024-02-27 03:22, OK, 6, 3, 2024-02-27 03:27
Grainne, OK, 2024-02-28 21:14, Happy, 9, 8, 2024-02-28 21:25
Sophia, OK, 2024-03-03 08:09, Sad, 1, 1, 2024-03-03 08:21
Fionn, Sad, 2024-03-03 17:53, Happy, 8, 1, 2024-03-03 18:34
Saoirse, OK, 2024-02-25 22:56, Happy, 9, 1, 2024-02-25 23:28
Mila, OK, 2024-02-26 03:28, Happy, 8, 4, 2024-02-26 03:46
Abigail, OK, 2024-02-26 21:12, OK, 8, 0, 2024-02-26 21:17
Aisling, OK, 2024-02-26 21:42, Happy, 5, 3, 2024-02-26 22:17
Ciara, Happy, 2024-03-01 09:03, Happy, 7, 1, 2024-03-01 09:17
Orlaith, Sad, 2024-02-26 09:48, Happy, 2, 2, 2024-02-26 10:28
Daire, Happy, 2024-02-26 01:17, OK, 7, 6, 2024-02-26 01:45
Sebastian, Sad, 2024-03-02 12:16, Sad, 4, 4, 2024-03-02 12:21
Mia, Happy, 2024-02-27 06:11, Happy, 8, 6, 2024-02-27 06:23
Riona, OK, 2024-02-28 15:14, Sad, 8, 8, 2024-02-28 15:22
Fainche, Sad, 2024-02-29 19:03, Happy, 4, 4, 2024-02-29 19:34
Niamh, OK, 2024-02-28 20:22, Sad, 5, 4, 2024-02-28 20:40
Mila, Happy, 2024-03-02 07:23, OK, 5, 4, 2024-03-02 07:29
Tomas, OK, 2024-02-27 05:49, Sad, 5, 0, 2024-02-27 06:13
Joseph, Sad, 2024-03-03 06:54, OK, 6, 6, 2024-03-03 07:34
Aoife, OK, 2024-03-01 08:22, Happy, 7, 3, 2024-03-01 08:29
Zoe, OK, 2024-02-26 16:04, Happy, 6, 5, 2024-02-26 16:15
Sorcha, Sad, 2024-03-02 23:58, Happy, 5, 3, 2024-03-03 00:32
Grace, Sad, 2024-02-26 18:46, OK, 8, 0, 2024-02-26 19:19
Peadar, Sad, 2024-02-27 23:30, Happy, 6, 4, 2024-02-27 23:51
Fionn, Sad, 2024-03-02 09:35, Happy, 5, 0, 2024-03-02 09:47
Emma, Happy, 2024-02-27 20:10, OK, 9, 1, 2024-02-27 20:48
Tadhg, Sad, 2024-02-27 11:04, OK, 6, 4, 2024-02-27 11:31
Roisin, Sad, 2024-03-03 02:42, OK, 10, 3, 2024-03-03 02:45
Treasa, OK, 2024-02-27 22:25, Happy, 2, 2, 2024-02-27 22:40
Michael, Sad, 2024-03-03 13:08, Happy, 9, 0, 2024-03-03 13:17
Tadhg, Happy, 2024-03-01 13:49, OK, 8, 3, 2024-03-01 14:18
Scarlett, OK, 2024-03-01 15:09, Happy, 10, 2, 2024-03-01 15:32
Ella, OK, 2024-02-28 03:04, Happy, 8, 1, 2024-02-28 03:12
Ella, Sad, 2024-02-29 05:33, Happy, 8, 5, 2024-02-29 05:40
Landon, Sad, 2024-03-01 21:18, Happy, 9, 1, 2024-03-01 21:36
Saoirse, OK, 2024-02-29 19:19, OK, 1, 1, 2024-02-29 19:47
Fionn, Sad, 2024-03-03 11:16, Sad, 9, 9, 2024-03-03 11:38
Joseph, OK, 2024-02-29 08:33, Happy, 3, 3, 2024-02-29 08:46
Maura, Sad, 2024-02-26 04:56, Happy, 8, 1, 2024-02-26 05:33
Clare, Happy, 2024-03-03 00:24, Happy, 3, 2, 2024-03-03 01:00
Mila, Sad, 2024-02-29 14:41, OK, 3, 2, 2024-02-29 15:10
Eoin, Sad, 2024-03-01 06:47, Happy, 1, 0, 2024-03-01 07:00
Aisling, Sad, 2024-02-28 02:34, Happy, 10, 1, 2024-02-28 03:10
Ella, OK, 2024-02-29 18:21, OK, 8, 0, 2024-02-29 18:53
Isabella, Sad, 2024-03-01 09:27, OK, 1, 0, 2024-03-01 09:50
Odhran, Sad, 2024-03-01 02:27, Sad, 8, 3, 2024-03-01 02:46
Sophia, Sad, 2024-03-02 18:25, Happy, 4, 4, 2024-03-02 19:03
Lucas, Happy, 2024-02-29 15:56, Happy, 1, 1, 2024-02-29 16:05
Michael, OK, 2024-02-27 04:13, OK, 7, 0, 2024-02-27 04:53
Sophia, OK, 2024-02-29 20:05, Sad, 1, 1, 2024-02-29 20:32
Daniel, OK, 2024-03-03 17:02, Happy, 8, 6, 2024-03-03 17:30
Ella, OK, 2024-02-27 04:00, Happy, 6, 3, 2024-02-27 04:25
Amelia, Happy, 2024-02-27 00:55, OK, 5, 4, 2024-02-27 01:11
Brigid, Sad, 2024-02-28 13:18, OK, 2, 0, 2024-02-28 13:38
Ronan, Sad, 2024-03-01 21:08, OK, 7, 5, 2024-03-01 21:24
Peadar, OK, 2024-02-26 11:19, Sad, 5, 2, 2024-02-26 11:24
Eoghan, Sad, 2024-02-26 17:08, OK, 8, 1, 2024-02-26 17:26
Niamh, OK, 2024-03-03 11:07, OK, 10, 3, 2024-03-03 11:47
Caoimhe, Sad, 2024-02-28 10:21, Happy, 5, 4, 2024-02-28 10:51
Liam, OK, 2024-03-03 06:32, OK, 10, 1, 2024-03-03 06:38
Siofra, OK, 2024-03-03 07:24, OK, 5, 3, 2024-03-03 07:49
Eli, OK, 2024-03-02 00:09, Happy, 6, 1, 2024-03-02 00:47
Lily, Sad, 2024-03-01 08:55, Happy, 1, 0, 2024-03-01 09:01
Liam, Sad, 2024-02-28 13:58, OK, 1, 1, 2024-02-28 14:35
Emily, Sad, 2024-03-01 00:28, Happy, 9, 8, 2024-03-01 01:06
Eoghan, Sad, 2024-03-02 08:05, OK, 5, 0, 2024-03-02 08:14
Sofia, Sad, 2024-03-01 21:08, Happy, 1, 0, 2024-03-01 21:48
Cian, Happy, 2024-02-29 13:18, Happy, 7, 5, 2024-02-29 13:42
Niamh, Sad, 2024-02-29 20:00, OK, 7, 5, 2024-02-29 20:37
Cathal, OK, 2024-02-26 12:49, Happy, 1, 1, 2024-02-26 13:26
Treasa, OK, 2024-03-02 20:06, Sad, 5, 4, 2024-03-02 20:41
James, Sad, 2024-03-03 03:54, Happy, 10, 0, 2024-03-03 04:20
Mairead, OK, 2024-02-27 07:39, Happy, 1, 1, 2024-02-27 07:44
Darragh, Sad, 2024-03-03 02:45, Happy, 1, 0, 2024-03-03 03:16
Eoghan, Sad, 2024-03-01 14:04, Happy, 10, 9, 2024-03-01 14:11
Ruairi, OK, 2024-03-02 23:01, OK, 1, 0, 2024-03-02 23:20
Sophia, OK, 2024-02-26 20:53, OK, 5, 3, 2024-02-26 21:03
Grainne, OK, 2024-03-01 01:36, OK, 4, 2, 2024-03-01 02:05
Aisling, Sad, 2024-02-29 15:05, Happy, 7, 6, 2024-02-29 15:24
Isabella, Sad, 2024-03-01 17:55, Happy, 10, 3, 2024-03-01 18:23
Sinead, Sad, 2024-02-27 15:27, OK, 5, 5, 2024-02-27 15:35
Landon, OK, 2024-02-28 20:06, Happy, 1, 0, 2024-02-28 20:40
Oliver, Happy, 2024-02-26 19:44, OK, 6, 6, 2024-02-26 19:51
Sebastian, OK, 2024-02-27 03:15, OK, 10, 8, 2024-02-27 03:32
Niamh, OK, 2024-03-02 03:54, Happy, 7, 0, 2024-03-02 04:21
Riona, OK, 2024-02-29 15:58, OK, 6, 0, 2024-02-29 16:17
Olivia, OK, 2024-02-26 19:22, OK, 2, 1, 2024-02-26 19:49
Emma, OK, 2024-02-25 21:12, Happy, 8, 0, 2024-02-25 21:53
Alexander, Sad, 2024-03-03 11:27, Sad, 6, 4, 2024-03-03 11:43
Eoghan, Sad, 2024-02-29 08:42, Happy, 7, 6, 2024-02-29 08:47
Orla, Sad, 2024-02-29 11:23, Happy, 8, 8, 2024-02-29 11:39
Ciara, Happy, 2024-02-27 13:47, Happy, 5, 3, 2024-02-27 13:59
Aisling, OK, 2024-03-02 00:36, Happy, 4, 0, 2024-03-02 00:43
Avery, Sad, 2024-03-01 11:30, Happy, 5, 4, 2024-03-01 12:09
Siobhan, Sad, 2024-03-03 04:16, Happy, 1, 1, 2024-03-03 04:32
Blathnaid, Sad, 2024-03-03 11:35, Happy, 5, 3, 2024-03-03 12:14
Caleb, Sad, 2024-02-26 22:48, Happy, 4, 2, 2024-02-26 23:22
Amelia, OK, 2024-02-28 01:07, Sad, 1, 0, 2024-02-28 01:45
Jackson, Happy, 2024-02-28 20:08, OK, 4, 1, 2024-02-28 20:38
Amelia, Sad, 2024-02-26 07:08, Happy, 2, 0, 2024-02-26 07:20
Sorcha, OK, 2024-02-26 09:25, Happy, 8, 3, 2024-02-26 09:44
Liam, OK, 2024-02-29 21:46, Happy, 6, 3, 2024-02-29 22:06
Treasa, OK, 2024-03-03 17:59, OK, 8, 0, 2024-03-03 18:16
Dara, Sad, 2024-02-27 01:04, Sad, 2, 2, 2024-02-27 01:24
Ciaran, OK, 2024-02-26 08:20, OK, 8, 1, 2024-02-26 08:48
Benjamin, Sad, 2024-03-03 10:08, OK, 1, 1, 2024-03-03 10:38
Riona, Sad, 2024-03-03 09:05, OK, 10, 10, 2024-03-03 09:42
Dara, OK, 2024-02-26 20:35, Happy, 2, 2, 2024-02-26 21:15
Cillian, Happy, 2024-02-26 03:35, OK, 7, 1, 2024-02-26 04:15
Caoilfhionn, OK, 2024-02-28 20:23, Happy, 9, 3, 2024-02-28 20:41
Dara, Sad, 2024-02-29 14:42, OK, 9, 7, 2024-02-29 15:22
Hannah, OK, 2024-03-01 13:03, Happy, 2, 0, 2024-03-01 13:09
