Name, Happiness Before, Start Time, Happiness After, Shots Taken, Shots Scored, End Time
Cian, Sad, 2024-02-27 18:43, Happy, 90, 89, 2024-02-27 18:59
Jackson, Happy, 2024-03-03 12:35, Happy, 80, 76, 2024-03-03 13:09
Blathnaid, Happy, 2024-03-02 03:51, OK, 132, 124, 2024-03-02 04:21
Scarlett, Sad, 2024-03-04 12:30, Happy, 110, 104, 2024-03-04 13:09
Caoilfhionn, Sad, 2024-03-01 12:35, Happy, 147, 147, 2024-03-01 12:42
Eleanor, OK, 2024-03-02 10:58, Happy, 30, 30, 2024-03-02 11:26
Daniel, OK, 2024-02-27 12:57, Happy, 196, 190, 2024-02-27 13:17
Ella, Sad, 2024-02-29 14:17, OK, 152, 139, 2024-02-29 14:56
Emma, OK, 2024-02-27 11:40, Happy, 62, 56, 2024-02-27 12:02
Daire, OK, 2024-02-28 22:38, Happy, 192, 111, 2024-02-28 22:59
Elijah, Sad, 2024-03-01 14:43, Happy, 188, 162, 2024-03-01 15:16
Eimear, Sad, 2024-03-03 12:16, OK, 188, 166, 2024-03-03 12:36
Caleb, OK, 2024-03-01 06:20, OK, 185, 132, 2024-03-01 06:55
Ronan, Sad, 2024-02-27 00:43, Happy, 13, 13, 2024-02-27 01:04
Conor, OK, 2024-02-27 05:44, OK, 185, 87, 2024-02-27 06:08
Blathnaid, OK, 2024-03-04 09:19, OK, 4, 4, 2024-03-04 09:53
Conor, OK, 2024-03-03 03:00, Happy, 124, 122, 2024-03-03 03:29
Brigid, Happy, 2024-03-02 03:56, Sad, 117, 86, 2024-03-02 04:03
Carter, OK, 2024-02-27 15:58, OK, 38, 34, 2024-02-27 16:31
Ciaran, OK, 2024-03-04 13:10, Happy, 73, 67, 2024-03-04 13:50
Mila, Sad, 2024-02-27 20:49, Happy, 6, 5, 2024-02-27 21:07
Carter, Sad, 2024-03-01 08:58, Happy, 106, 97, 2024-03-01 09:08
Cian, OK, 2024-02-29 13:16, OK, 51, 49, 2024-02-29 13:32
Cathal, OK, 2024-02-27 11:49, OK, 173, 73, 2024-02-27 12:13
Liam, Happy, 2024-02-27 17:53, OK, 94, 94, 2024-02-27 18:28
Abigail, Sad, 2024-02-28 07:43, OK, 118, 100, 2024-02-28 08:18
Ethan, Sad, 2024-02-29 18:19, Happy, 80, 78, 2024-02-29 18:38
Mia, OK, 2024-02-27 00:39, Sad, 91, 89, 2024-02-27 00:58
Nuala, Sad, 2024-02-29 11:40, Sad, 82, 79, 2024-02-29 11:47
Aria, OK, 2024-02-28 04:18, Happy, 155, 123, 2024-02-28 04:59
Cathal, Happy, 2024-03-02 04:03, Happy, 68, 61, 2024-03-02 04:39
Aoibhe, OK, 2024-03-03 02:28, OK, 130, 120, 2024-03-03 02:33
Grace, Sad, 2024-02-29 11:30, Happy, 119, 108, 2024-02-29 11:48
Aoibheann, OK, 2024-03-02 09:33, Happy, 77, 69, 2024-03-02 09:54
Blathnaid, OK, 2024-03-03 06:24, OK, 154, 128, 2024-03-03 06:58
Aria, OK, 2024-02-29 11:03, Happy, 124, 112, 2024-02-29 11:40
Peadar, Sad, 2024-03-04 16:29, Sad, 131, 130, 2024-03-04 17:07
Ronan, Sad, 2024-03-01 11:47, Happy, 121, 49, 2024-03-01 12:13
Caleb, Sad, 2024-02-28 18:11, OK, 81, 73, 2024-02-28 18:31
Ella, OK, 2024-03-04 18:15, Happy, 115, 107, 2024-03-04 18:37
Ruairi, OK, 2024-02-28 16:30, OK, 159, 93, 2024-02-28 17:07
Peadar, Sad, 2024-03-04 01:45, OK, 42, 38, 2024-03-04 02:12
Nuala, OK, 2024-02-29 09:37, OK, 42, 39, 2024-02-29 10:09
Sinead, OK, 2024-02-28 14:12, OK, 86, 74, 2024-02-28 14:18
Wyatt, OK, 2024-03-02 22:58, OK, 77, 69, 2024-03-02 23:27
Odhran, Sad, 2024-03-01 11:03, Happy, 76, 71, 2024-03-01 11:16
Padraig, Sad, 2024-02-29 23:28, OK, 73, 68, 2024-03-01 00:08
Seanan, OK, 2024-03-01 02:52, Sad, 53, 50, 2024-03-01 03:23
Logan, Sad, 2024-02-29 03:01, Happy, 145, 139, 2024-02-29 03:26
Eoghan, Sad, 2024-03-02 04:48, OK, 59, 54, 2024-03-02 05:24
Noah, OK, 2024-03-03 05:39, Sad, 65, 65, 2024-03-03 06:10
Oliver, OK, 2024-02-28 21:42, Sad, 12, 12, 2024-02-28 21:47
Cian, Sad, 2024-03-01 20:58, Happy, 64, 64, 2024-03-01 21:10
Clodagh, Sad, 2024-02-27 11:25, Happy, 51, 50, 2024-02-27 11:35
Conor, Happy, 2024-02-28 16:04, OK, 94, 91, 2024-02-28 16:16
Cian, OK, 2024-02-27 19:58, Sad, 76, 74, 2024-02-27 20:03
Mairin, Sad, 2024-03-02 23:35, OK, 20, 20, 2024-03-03 00:13
Cian, Sad, 2024-03-01 01:27, Happy, 199, 184, 2024-03-01 01:54
Ruairi, Happy, 2024-02-28 15:37, OK, 146, 121, 2024-02-28 16:09
Caoimhe, OK, 2024-03-01 05:56, Happy, 6, 5, 2024-03-01 06:15
Nuala, Sad, 2024-02-27 09:09, OK, 30, 30, 2024-02-27 09:12
Rory, OK, 2024-02-27 10:57, Sad, 149, 122, 2024-02-27 11:07
Caleb, OK, 2024-03-01 03:16, Happy, 101, 100, 2024-03-01 03:24
Scarlett, Happy, 2024-02-28 05:54, Happy, 102, 98, 2024-02-28 06:33
Chloe, Happy, 2024-02-27 14:21, Happy, 166, 96, 2024-02-27 14:58
Caleb, Sad, 2024-03-04 08:07, Sad, 127, 108, 2024-03-04 08:20
Eoghan, Sad, 2024-02-28 12:55, OK, 16, 15, 2024-02-28 13:11
Emily, Sad, 2024-02-27 14:22, Happy, 186, 99, 2024-02-27 14:33
Ella, Sad, 2024-03-01 06:05, OK, 182, 178, 2024-03-01 06:44
Chloe, OK, 2024-03-01 01:28, Happy, 144, 99, 2024-03-01 01:50
Peadar, OK, 2024-03-03 03:11, Happy, 76, 76, 2024-03-03 03:16
Eoghan, Happy, 2024-03-01 10:13, OK, 29, 28, 2024-03-01 10:50
Seanan, Sad, 2024-02-27 20:32, Happy, 26, 26, 2024-02-27 20:55
Caleb, Sad, 2024-03-02 11:44, Happy, 18, 17, 2024-03-02 11:48
Aoibhe, Happy, 2024-02-29 14:37, Happy, 29, 26, 2024-02-29 15:14
Caoimhe, OK, 2024-03-04 05:28, OK, 94, 85, 2024-03-04 06:02
Deirdre, OK, 2024-03-03 09:12, Happy, 136, 128, 2024-03-03 09:40
Riona, Sad, 2024-02-28 11:57, Happy, 126, 119, 2024-02-28 12:35
Victoria, Happy, 2024-03-01 12:05, Happy, 73, 69, 2024-03-01 12:32
Peadar, Happy, 2024-03-02 07:26, OK, 176, 173, 2024-03-02 07:39
Mairead, OK, 2024-03-02 03:59, Happy, 26, 26, 2024-03-02 04:40
Caleb, Happy, 2024-02-29 09:10, Happy, 64, 62, 2024-02-29 09:41
Lily, Sad, 2024-03-01 04:23, Sad, 149, 96, 2024-03-01 04:55
Orlaith, OK, 2024-03-02 11:57, Happy, 110, 106, 2024-03-02 12:08
Ava, OK, 2024-03-04 01:25, Happy, 53, 51, 2024-03-04 02:04
Daniel, Happy, 2024-03-04 17:52, OK, 115, 113, 2024-03-04 18:13
Charlotte, Sad, 2024-02-28 18:23, Happy, 172, 117, 2024-02-28 18:36
Victoria, OK, 2024-02-28 21:26, Sad, 76, 68, 2024-02-28 21:29
David, OK, 2024-02-27 13:04, OK, 17, 17, 2024-02-27 13:23
Samuel, OK, 2024-02-29 02:26, OK, 101, 95, 2024-02-29 02:38
Darragh, OK, 2024-02-28 01:23, OK, 194, 94, 2024-02-28 01:58
Eoin, OK, 2024-03-03 06:17, Happy, 16, 14, 2024-03-03 06:47
Lorcan, Sad, 2024-02-27 18:02, OK, 32, 30, 2024-02-27 18:20
Fiona, OK, 2024-02-29 11:04, Happy, 149, 88, 2024-02-29 11:39
Lorcan, Happy, 2024-02-29 10:31, Happy, 31, 30, 2024-02-29 11:06
Liam, OK, 2024-03-01 11:43, Happy, 26, 26, 2024-03-01 12:04
Orlaith, Sad, 2024-02-28 03:26, Happy, 160, 147, 2024-02-28 03:49
Eleanor, Sad, 2024-02-28 21:43, Sad, 137, 97, 2024-02-28 22:17
Zoe, OK, 2024-03-02 04:11, Happy, 135, 127, 2024-03-02 04:28
Mason, OK, 2024-02-27 09:03, Happy, 149, 58, 2024-02-27 09:21
Lily, Sad, 2024-03-02 21:26, Happy, 13, 13, 2024-03-02 22:01
Cillian, Sad, 2024-03-01 10:37, OK, 64, 63, 2024-03-01 10:40
Deirdre, OK, 2024-02-27 01:10, OK, 82, 81, 2024-02-27 01:24
Alexander, OK, 2024-02-29 16:56, Happy, 69, 67, 2024-02-29 17:19
Abigail, Sad, 2024-02-27 09:34, OK, 183, 75, 2024-02-27 09:57
Hannah, Sad, 2024-03-01 05:25, OK, 141, 98, 2024-03-01 05:35
Ciara, Sad, 2024-03-03 12:13, OK, 8, 7, 2024-03-03 12:41
Fergus, OK, 2024-02-29 21:37, Happy, 140, 131, 2024-02-29 22:12
Daniel, Sad, 2024-03-03 08:09, Happy, 141, 133, 2024-03-03 08:47
Emily, OK, 2024-02-26 23:00, Sad, 88, 84, 2024-02-26 23:39
Cian, OK, 2024-02-27 19:03, OK, 182, 172, 2024-02-27 19:21
James, OK, 2024-02-29 14:29, Happy, 84, 82, 2024-02-29 14:56
Ciaran, Happy, 2024-02-27 11:56, OK, 164, 118, 2024-02-27 12:10
Chloe, Sad, 2024-03-01 10:52, OK, 184, 102, 2024-03-01 11:21
Emily, Happy, 2024-03-03 07:41, Happy, 154, 141, 2024-03-03 08:19
Landon, Sad, 2024-02-27 09:28, Happy, 114, 90, 2024-02-27 09:32
Grace, Happy, 2024-02-28 13:48, Happy, 20, 20, 2024-02-28 14:27
Aoife, Happy, 2024-03-02 09:21, Happy, 160, 59, 2024-03-02 09:48
Landon, Sad, 2024-02-29 17:00, Sad, 96, 94, 2024-02-29 17:13
Caleb, Sad, 2024-03-01 23:57, Happy, 131, 108, 2024-03-02 00:26
Odhran, OK, 2024-02-29 01:22, Happy, 23, 23, 2024-02-29 01:47
Grace, OK, 2024-03-03 12:50, Happy, 32, 32, 2024-03-03 13:02
Grace, OK, 2024-02-28 23:13, Happy, 63, 58, 2024-02-28 23:27
Maeve, Sad, 2024-03-03 04:40, OK, 130, 92, 2024-03-03 05:11
Clodagh, OK, 2024-03-04 13:52, OK, 75, 71, 2024-03-04 14:16
Riona, Happy, 2024-03-02 22:34, Happy, 180, 122, 2024-03-02 22:37
Sean, Sad, 2024-02-28 10:42, Happy, 200, 95, 2024-02-28 11:14
Cathal, Happy, 2024-03-02 06:37, Happy, 11, 11, 2024-03-02 06:50
Eimear, OK, 2024-02-28 02:24, Happy, 165, 106, 2024-02-28 02:49
Ella, Sad, 2024-03-03 11:08, OK, 176, 160, 2024-03-03 11:37
Ciara, Sad, 2024-02-29 04:35, OK, 34, 31, 2024-02-29 05:03
Riona, OK, 2024-02-28 07:00, OK, 11, 10, 2024-02-28 07:04
Caleb, Sad, 2024-03-04 08:06, OK, 167, 147, 2024-03-04 08:19
Olivia, OK, 2024-03-03 05:07, Sad, 174, 140, 2024-03-03 05:28
Liam, Sad, 2024-02-28 00:23, OK, 75, 72, 2024-02-28 00:47
Cathal, OK, 2024-03-02 02:37, Happy, 106, 97, 2024-03-02 03:00
Ethan, Sad, 2024-03-02 13:05, Happy, 150, 90, 2024-03-02 13:25
Ella, Sad, 2024-03-02 22:21, OK, 163, 153, 2024-03-02 22:48
Sean, OK, 2024-02-27 07:20, Happy, 157, 152, 2024-02-27 07:56
Grainne, Happy, 2024-03-02 23:45, OK, 6, 5, 2024-03-03 00:01
Clare, OK, 2024-03-04 18:29, Happy, 121, 71, 2024-03-04 18:57
Riona, Sad, 2024-02-29 06:51, Happy, 189, 128, 2024-02-29 07:14
Emma, Sad, 2024-03-04 10:45, OK, 156, 128, 2024-03-04 11:11
Treasa, Sad, 2024-02-27 20:05, Happy, 17, 17, 2024-02-27 20:43
Sorcha, Sad, 2024-02-29 06:51, Sad, 2, 2, 2024-02-29 06:56
Olivia, Sad, 2024-02-28 20:40, OK, 48, 47, 2024-02-28 21:02
Joseph, Sad, 2024-02-27 20:46, OK, 47, 45, 2024-02-27 21:14
Joseph, OK, 2024-03-04 12:45, Happy, 20, 18, 2024-03-04 13:14
Saoirse, Sad, 2024-03-03 08:28, Happy, 54, 52, 2024-03-03 09:05
Conor, Sad, 2024-03-01 11:42, Happy, 53, 53, 2024-03-01 11:56
Elijah, Sad, 2024-03-04 08:07, OK, 156, 103, 2024-03-04 08:46
Muireann, Sad, 2024-02-28 08:19, Happy, 103, 85, 2024-02-28 08:42
Abigail, Happy, 2024-03-04 17:48, Sad, 155, 153, 2024-03-04 18:23
Aoibhinn, Sad, 2024-03-01 14:43, Happy, 2, 2, 2024-03-01 15:12
Mason, Sad, 2024-03-04 03:19, OK, 66, 60, 2024-03-04 03:41
Lillian, Sad, 2024-03-03 08:49, Happy, 124, 114, 2024-03-03 09:10
Landon, OK, 2024-02-28 04:44, Sad, 158, 98, 2024-02-28 05:01
Eimear, Sad, 2024-02-29 14:33, OK, 70, 69, 2024-02-29 15:10
Oisin, Happy, 2024-02-28 20:18, Happy, 144, 139, 2024-02-28 20:38
Fionn, OK, 2024-02-27 17:58, Happy, 86, 80, 2024-02-27 18:14
Tomas, Sad, 2024-02-27 14:28, Happy, 127, 117, 2024-02-27 15:05
Cian, Sad, 2024-02-29 20:57, Happy, 135, 123, 2024-02-29 21:08
Michael, Sad, 2024-02-27 13:42, OK, 130, 95, 2024-02-27 13:50
Grainne, OK, 2024-03-03 23:11, Happy, 152, 152, 2024-03-03 23:28
Niall, Sad, 2024-03-01 08:09, Happy, 83, 71, 2024-03-01 08:42
Joseph, Sad, 2024-03-04 13:40, Happy, 169, 86, 2024-03-04 14:16
Samuel, Sad, 2024-03-01 08:21, OK, 115, 97, 2024-03-01 08:52
Brigid, OK, 2024-03-04 15:56, Happy, 192, 164, 2024-03-04 16:22
Eoghan, Sad, 2024-02-27 00:02, Happy, 114, 101, 2024-02-27 00:18
Olivia, OK, 2024-02-28 16:20, Sad, 138, 73, 2024-02-28 16:50
Aine, Sad, 2024-03-02 02:15, OK, 25, 24, 2024-03-02 02:24
Eimear, Sad, 2024-03-04 00:52, OK, 104, 94, 2024-03-04 01:26
Brigid, Sad, 2024-03-01 04:54, Happy, 59, 56, 2024-03-01 05:34
Darragh, Sad, 2024-03-03 02:53, Happy, 200, 112, 2024-03-03 03:05
Ronan, Sad, 2024-02-28 14:14, Happy, 188, 82, 2024-02-28 14:22
Noah, Sad, 2024-02-29 19:07, Happy, 90, 81, 2024-02-29 19:43
Madison, OK, 2024-02-29 17:56, OK, 182, 177, 2024-02-29 18:09
Nora, OK, 2024-03-02 20:45, Happy, 101, 92, 2024-03-02 21:12
Benjamin, OK, 2024-02-27 18:18, OK, 52, 47, 2024-02-27 18:23
Ella, OK, 2024-03-01 05:03, Happy, 44, 42, 2024-03-01 05:19
Elijah, OK, 2024-02-29 01:24, Happy, 82, 66, 2024-02-29 02:05
Aine, Sad, 2024-03-04 15:41, Happy, 52, 49, 2024-03-04 16:13
Ella, OK, 2024-03-01 12:12, Happy, 35, 32, 2024-03-01 12:52
Blathnaid, OK, 2024-02-29 06:33, Happy, 169, 130, 2024-02-29 06:52
Michael, OK, 2024-03-01 10:05, OK, 63, 60, 2024-03-01 10:29
Liam, OK, 2024-02-28 04:31, OK, 81, 77, 2024-02-28 05:09
Caleb, Sad, 2024-02-27 04:53, Happy, 153, 112, 2024-02-27 05:22
Charlotte, Happy, 2024-02-26 23:33, Happy, 167, 104, 2024-02-26 23:56
Scarlett, OK, 2024-03-01 19:02, Happy, 114, 104, 2024-03-01 19:21
Isabella, Sad, 2024-03-01 20:01, Happy, 1, 1, 2024-03-01 20:36
Daire, OK, 2024-03-03 23:31, OK, 176, 162, 2024-03-03 23:43
Siofra, OK, 2024-02-28 14:53, Happy, 31, 31, 2024-02-28 15:31
Cian, Sad, 2024-03-02 07:47, OK, 30, 29, 2024-03-02 08:07
Mairin, Happy, 2024-03-04 07:55, Happy, 89, 84, 2024-03-04 08:20
Lillian, Sad, 2024-03-03 09:12, OK, 110, 110, 2024-03-03 09:21
Chloe, Happy, 2024-03-01 15:28, Happy, 42, 42, 2024-03-01 15:48
Lorcan, Sad, 2024-02-29 09:52, Happy, 151, 124, 2024-02-29 10:16
Lorcan, OK, 2024-02-29 22:13, OK, 21, 21, 2024-02-29 22:28
Caoilfhionn, Sad, 2024-02-28 00:18, Sad, 172, 160, 2024-02-28 00:37
Landon, OK, 2024-03-03 15:39, Happy, 199, 117, 2024-03-03 15:50
Odhran, Sad, 2024-02-29 01:13, OK, 192, 100, 2024-02-29 01:51
Ella, Sad, 2024-02-29 19:44, Happy, 195, 194, 2024-02-29 20:25
Penelope, OK, 2024-02-28 19:40, Sad, 149, 95, 2024-02-28 19:51
Deirdre, Happy, 2024-02-26 20:25, Happy, 180, 167, 2024-02-26 20:52
Colm, Sad, 2024-02-27 20:02, Happy, 94, 73, 2024-02-27 20:23
Aoibhe, Sad, 2024-02-29 11:31, Happy, 95, 89, 2024-02-29 12:11
Hannah, OK, 2024-03-03 15:52, Happy, 195, 152, 2024-03-03 16:31
Penelope, Happy, 2024-02-27 16:49, OK, 18, 16, 2024-02-27 17:25
Aiden, Sad, 2024-03-03 08:03, Happy, 168, 146, 2024-03-03 08:07
Orlaith, OK, 2024-03-01 04:44, Happy, 129, 120, 2024-03-01 04:49
Chloe, OK, 2024-03-03 06:22, Happy, 62, 60, 2024-03-03 06:51
Mila, Sad, 2024-02-29 07:04, Happy, 33, 30, 2024-02-29 07:24
Layla, Sad, 2024-02-26 22:18, Happy, 130, 107, 2024-02-26 22:37
Rory, Happy, 2024-03-02 18:57, OK, 100, 93, 2024-03-02 19:28
Clare, OK, 2024-02-27 04:44, Happy, 147, 117, 2024-02-27 05:24
Roisin, Sad, 2024-03-02 09:53, Happy, 128, 104, 2024-03-02 10:09
Conor, OK, 2024-03-02 09:00, OK, 19, 17, 2024-03-02 09:29
Aoibhe, Sad, 2024-03-02 08:03, OK, 81, 74, 2024-03-02 08:32
Siofra, OK, 2024-02-26 20:29, OK, 140, 119, 2024-02-26 20:50
Treasa, OK, 2024-02-26 20:47, Happy, 113, 108, 2024-02-26 21:08
Ciaran, Sad, 2024-03-02 20:46, OK, 107, 104, 2024-03-02 20:58
Cillian, Sad, 2024-02-29 04:30, Sad, 56, 51, 2024-02-29 05:03
Ava, Sad, 2024-02-28 14:23, Happy, 178, 77, 2024-02-28 14:28
Treasa, Happy, 2024-02-28 10:34, Sad, 23, 22, 2024-02-28 10:53
Henry, Sad, 2024-02-27 02:33, Sad, 46, 46, 2024-02-27 02:59
James, OK, 2024-02-28 07:10, Happy, 131, 123, 2024-02-28 07:27
Cillian, OK, 2024-02-26 23:56, Happy, 10, 10, 2024-02-27 00:11
Sean, Sad, 2024-03-01 02:37, OK, 182, 99, 2024-03-01 03:03
Ella, OK, 2024-03-02 07:51, Happy, 191, 190, 2024-03-02 07:57
Tomas, Sad, 2024-03-01 14:37, OK, 192, 149, 2024-03-01 15:00
Mia, Happy, 2024-03-02 03:38, Happy, 194, 135, 2024-03-02 03:51
Orlaith, Sad, 2024-03-01 08:33, Happy, 120, 115, 2024-03-01 08:48
Wyatt, Sad, 2024-03-03 04:43, Happy, 33, 30, 2024-03-03 05:08
Brigid, Sad, 2024-03-03 20:48, Sad, 193, 172, 2024-03-03 21:24
Niamh, OK, 2024-02-27 11:59, Happy, 51, 51, 2024-02-27 12:17
Penelope, OK, 2024-03-02 10:45, OK, 32, 32, 2024-03-02 11:19
Conor, Sad, 2024-03-01 09:04, Happy, 122, 97, 2024-03-01 09:29
Eli, OK, 2024-02-27 18:38, Happy, 28, 26, 2024-02-27 18:56
Wyatt, Sad, 2024-02-28 22:01, OK, 163, 163, 2024-02-28 22:17
Harper, OK, 2024-03-01 04:33, Happy, 174, 111, 2024-03-01 04:37
Liam, OK, 2024-02-29 02:21, Happy, 79, 73, 2024-02-29 02:39
Oliver, Sad, 2024-03-01 13:48, Happy, 32, 30, 2024-03-01 14:07
Maura, OK, 2024-02-29 21:20, Happy, 192, 99, 2024-02-29 21:57
Isabella, OK, 2024-03-04 18:14, Happy, 61, 55, 2024-03-04 18:53
Daniel, Sad, 2024-02-26 22:20, Happy, 42, 38, 2024-02-26 22:54
Olivia, Sad, 2024-03-03 03:01, OK, 25, 24, 2024-03-03 03:26
Hannah, Sad, 2024-03-03 22:27, OK, 149, 103, 2024-03-03 23:01
Cillian, Sad, 2024-02-28 08:53, OK, 132, 132, 2024-02-28 09:19
Zoe, Happy, 2024-02-29 20:04, Sad, 58, 56, 2024-02-29 20:36
Mairin, Sad, 2024-02-29 09:53, Sad, 73, 72, 2024-02-29 10:31
Aiden, OK, 2024-03-01 06:00, Sad, 3, 3, 2024-03-01 06:41
Brigid, Sad, 2024-02-27 03:50, Sad, 153, 126, 2024-02-27 04:22
Orlaith, OK, 2024-02-28 15:07, Happy, 15, 15, 2024-02-28 15:30
Amelia, Sad, 2024-02-29 14:39, Happy, 198, 157, 2024-02-29 15:18
Orla, OK, 2024-02-28 04:21, Happy, 152, 133, 2024-02-28 04:29
Cathal, Sad, 2024-02-27 20:28, Happy, 9, 9, 2024-02-27 20:38
Dara, Sad, 2024-03-01 08:18, OK, 91, 90, 2024-03-01 08:42
Cillian, Happy, 2024-02-29 20:42, Happy, 25, 25, 2024-02-29 21:02
Cillian, Sad, 2024-03-03 22:30, Happy, 132, 126, 2024-03-03 22:53
Dara, OK, 2024-03-03 03:59, OK, 32, 29, 2024-03-03 04:39
Michael, Happy, 2024-03-02 14:36, Happy, 187, 108, 2024-03-02 15:08
Clare, OK, 2024-03-01 02:49, Happy, 181, 80, 2024-03-01 02:54
Saoirse, Sad, 2024-03-03 01:59, Happy, 115, 78, 2024-03-03 02:22
Mason, Sad, 2024-03-03 16:57, OK, 198, 143, 2024-03-03 17:33
Mairin, OK, 2024-03-01 21:39, Happy, 95, 91, 2024-03-01 22:05
Brigid, Sad, 2024-03-02 08:13, Happy, 120, 96, 2024-03-02 08:21
Ella, Sad, 2024-03-03 19:44, Sad, 124, 117, 2024-03-03 20:20
Mia, OK, 2024-02-28 00:53, OK, 42, 41, 2024-02-28 01:11
Siofra, Happy, 2024-02-27 17:41, Happy, 91, 82, 2024-02-27 17:48
Lily, Sad, 2024-03-03 14:48, Happy, 69, 69, 2024-03-03 15:11
Roisin, OK, 2024-03-04 03:25, Happy, 43, 42, 2024-03-04 03:55
Olivia, OK, 2024-02-27 10:58, OK, 151, 120, 2024-02-27 11:23
Deirdre, OK, 2024-03-04 18:20, Happy, 36, 35, 2024-03-04 18:53
Liam, OK, 2024-03-04 18:53, Sad, 172, 159, 2024-03-04 19:17
Saoirse, OK, 2024-03-01 10:58, Happy, 131, 92, 2024-03-01 11:17
Scarlett, OK, 2024-02-29 18:45, OK, 177, 166, 2024-02-29 19:16
Benjamin, OK, 2024-03-02 07:29, OK, 26, 24, 2024-03-02 08:09
Cian, OK, 2024-03-04 06:11, Sad, 83, 77, 2024-03-04 06:27
Lily, OK, 2024-02-27 12:35, Happy, 41, 41, 2024-02-27 12:53
Lillian, Happy, 2024-03-02 08:32, OK, 103, 97, 2024-03-02 08:36
Siobhan, OK, 2024-02-28 02:07, Happy, 87, 86, 2024-02-28 02:46
Cormac, Sad, 2024-02-27 10:35, OK, 45, 42, 2024-02-27 11:08
Fionn, OK, 2024-03-01 10:39, Happy, 141, 89, 2024-03-01 11:04
Layla, Happy, 2024-02-28 20:28, Happy, 43, 40, 2024-02-28 21:05
Roisin, Happy, 2024-03-03 04:33, Happy, 173, 85, 2024-03-03 05:12
Caoilfhionn, OK, 2024-02-27 12:02, Happy, 80, 77, 2024-02-27 12:33
Amelia, Happy, 2024-03-01 11:02, OK, 183, 178, 2024-03-01 11:05
Chloe, OK, 2024-03-04 01:51, Sad, 55, 50, 2024-03-04 02:27
Ella, Happy, 2024-03-02 07:31, Happy, 71, 66, 2024-03-02 07:46
Aisling, Sad, 2024-03-01 20:28, Sad, 150, 137, 2024-03-01 20:35
Chloe, Happy, 2024-03-02 08:41, Happy, 29, 26, 2024-03-02 09:06
Olivia, Sad, 2024-03-03 22:59, OK, 13, 12, 2024-03-03 23:18
Tadhg, Sad, 2024-02-27 05:38, OK, 59, 58, 2024-02-27 06:17
Fionn, Sad, 2024-02-28 21:31, OK, 9, 9, 2024-02-28 21:57
Tadhg, Happy, 2024-02-29 04:13, OK, 72, 69, 2024-02-29 04:26
Logan, Sad, 2024-02-29 07:07, Happy, 120, 115, 2024-02-29 07:33
Aoibhinn, Sad, 2024-03-01 00:26, OK, 31, 29, 2024-03-01 00:54
Chloe, Sad, 2024-03-03 17:01, Sad, 74, 68, 2024-03-03 17:14
Muireann, Sad, 2024-02-29 08:04, OK, 88, 62, 2024-02-29 08:28
Oisin, Sad, 2024-03-02 00:58, OK, 38, 37, 2024-03-02 01:17
Grace, Happy, 2024-02-28 17:08, Sad, 12, 12, 2024-02-28 17:46
Ava, OK, 2024-02-28 17:47, OK, 104, 79, 2024-02-28 18:27
Cillian, OK, 2024-02-27 07:20, OK, 66, 66, 2024-02-27 07:30
Riona, Sad, 2024-02-27 13:42, Happy, 196, 144, 2024-02-27 14:20
Cathal, Happy, 2024-02-28 05:59, Happy, 33, 33, 2024-02-28 06:37
Liam, Sad, 2024-02-29 13:01, OK, 121, 109, 2024-02-29 13:34
Joseph, Sad, 2024-03-01 07:52, Happy, 63, 58, 2024-03-01 08:14
Aisling, OK, 2024-02-29 23:54, OK, 171, 125, 2024-03-01 00:23
Mason, OK, 2024-02-27 13:56, OK, 165, 117, 2024-02-27 14:33
Daniel, OK, 2024-02-29 18:10, OK, 134, 122, 2024-02-29 18:17
Carter, Happy, 2024-02-28 11:36, Happy, 124, 117, 2024-02-28 11:40
Cillian, OK, 2024-02-29 10:40, Sad, 90, 87, 2024-02-29 11:17
Mason, Sad, 2024-02-29 16:09, OK, 146, 109, 2024-02-29 16:21
Mia, Happy, 2024-03-02 22:37, OK, 149, 144, 2024-03-02 22:45
Caoimhe, Sad, 2024-03-03 12:55, Happy, 77, 69, 2024-03-03 13:20
Lorcan, Sad, 2024-03-04 18:14, OK, 115, 113, 2024-03-04 18:20
Deirdre, OK, 2024-02-27 18:35, Happy, 14, 13, 2024-02-27 18:53
Siobhan, Sad, 2024-02-26 20:18, Happy, 160, 119, 2024-02-26 20:27
Ciar, Sad, 2024-02-26 22:25, Happy, 140, 94, 2024-02-26 22:34
Cormac, Sad, 2024-02-29 22:19, OK, 17, 15, 2024-02-29 22:43
Layla, OK, 2024-03-01 04:29, Happy, 45, 45, 2024-03-01 04:35
Madison, Sad, 2024-02-27 07:53, OK, 69, 62, 2024-02-27 08:15
Cormac, Happy, 2024-03-01 14:53, Happy, 29, 27, 2024-03-01 15:11
Cillian, Sad, 2024-03-01 16:51, OK, 45, 41, 2024-03-01 17:10
Caleb, OK, 2024-02-29 01:13, Happy, 128, 114, 2024-02-29 01:43
Deirdre, Happy, 2024-03-01 10:49, OK, 43, 43, 2024-03-01 11:21
Siobhan, OK, 2024-02-29 18:30, Happy, 117, 109, 2024-02-29 19:03
Sorcha, OK, 2024-03-01 05:56, Happy, 121, 113, 2024-03-01 06:26
Caleb, Sad, 2024-03-01 10:30, OK, 85, 82, 2024-03-01 10:47
Ethan, Sad, 2024-02-29 06:36, Sad, 2, 2, 2024-02-29 06:58
Ella, OK, 2024-03-02 07:59, Sad, 33, 32, 2024-03-02 08:03
